CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Female,Gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes
1294,0,29,42.68,4114.29,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1295,1,53,77.55,6515.85,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1296,1,12,62.34,6219.35,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
1297,1,28,71.49,6312.88,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1298,1,2,37.07,5670.03,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1299,1,57,86.29,2048.66,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False
1300,0,1,105.25,6899.43,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1301,1,27,45.79,7149.68,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1302,1,1,69.15,1569.34,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
1303,0,6,117.55,1061.04,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
1304,0,25,53.32,7805.33,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1305,1,15,79.5,6949.23,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1306,0,22,29.02,7148.02,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1307,1,39,80.6,7093.28,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1308,0,59,28.96,4342.66,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1309,0,31,115.92,5178.29,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1310,1,14,91.57,4372.0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False
1311,0,12,98.82,428.63,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1312,0,4,90.41,5969.11,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1313,0,51,78.97,4052.55,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False
1314,0,40,64.99,5188.72,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
1315,0,52,105.84,4031.07,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True
1316,0,49,115.68,3944.65,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
1317,1,14,69.9,1390.88,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
1318,1,6,113.15,2244.14,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False
1319,0,39,78.33,1287.64,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1320,1,27,73.84,1581.42,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
1321,1,31,65.45,7784.36,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1322,1,14,40.93,1241.85,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1323,0,69,20.37,2168.78,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
1324,1,64,44.15,4732.91,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
1325,0,3,70.97,4889.23,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1326,1,10,58.0,1248.71,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1327,0,25,64.85,6353.87,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True
1328,0,60,118.06,6285.92,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1329,1,36,55.03,1913.8,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False
1330,1,22,65.22,2323.56,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
1331,0,39,33.35,7505.14,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
1332,1,22,24.8,6608.86,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1333,1,15,97.54,5588.42,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
1334,1,60,77.07,676.22,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1335,0,67,96.07,3357.75,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1336,0,30,34.99,4483.23,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1337,1,52,77.18,1515.54,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1338,1,24,45.36,3596.85,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
1339,1,43,42.81,4816.19,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1340,0,11,21.15,2632.47,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1341,0,8,33.03,6251.94,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1342,1,11,50.93,6726.79,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
1343,1,68,31.69,2602.4,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
1344,1,53,118.59,6712.48,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1345,1,53,50.86,846.54,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
1346,1,27,33.03,6705.08,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1347,1,55,39.91,1238.95,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
1348,0,68,78.77,681.76,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1349,1,57,26.4,5141.37,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
1350,0,41,106.24,3786.06,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False
1351,1,37,116.15,7264.97,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1352,1,67,44.67,2918.25,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1353,0,52,65.01,2311.48,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
1354,0,32,22.21,4015.86,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1355,0,70,84.07,3658.45,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1356,0,55,61.39,2768.54,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1357,1,71,47.01,5556.06,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1358,0,50,40.68,6081.3,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
1359,1,42,85.4,6826.81,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
1360,0,14,61.62,7783.4,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1361,1,37,37.97,2147.92,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
1362,1,14,88.91,5734.43,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
1363,1,4,76.51,3166.18,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1364,1,53,105.87,5423.11,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
1365,1,50,31.75,3818.33,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
1366,1,9,98.57,7950.31,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1367,0,11,87.35,5836.64,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1368,1,3,31.5,7620.88,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
1369,0,17,89.48,6683.06,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1370,0,35,64.15,7225.15,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1371,1,24,114.5,6519.07,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
1372,0,35,34.16,3684.09,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1373,1,66,84.28,2029.27,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1374,0,8,58.2,2975.16,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
1375,1,60,115.68,181.49,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1376,0,52,53.0,4201.47,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1377,1,17,116.22,4050.36,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False
1378,1,42,110.15,4211.5,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1379,1,34,47.04,7792.77,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1380,1,62,100.35,7293.4,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1381,0,3,119.56,1310.47,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False
1382,1,40,45.27,2963.68,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1383,0,44,63.68,3403.17,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1384,0,49,72.02,2897.05,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
1385,0,27,49.49,6392.0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1386,1,41,21.53,4201.82,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False
1387,0,68,42.01,4585.36,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False
1388,0,0,48.19,6827.05,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1389,0,38,64.36,6451.31,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
